No,Kategori,Nama_Tempat,Alamat,Latitude,Longitude,No_Telp,Harga,Jumlah_Kamar,Jumlah_bed,Fasilitas,Keunggulan,Instagram,Website,Traveloka,Tiket,Booking,Agoda,Trip,OYO,Reddoorz,Traveloka_link,Tiket_link,Booking_link,Agoda_link,Trip_link,OYO_link,Reddoorz_link,Bintang
287,Villa,VILLA AZCARYA,"Jl. Langsep, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.893090543,112.5160982,8123405677,2.888.532 - 3.659.310,16,18,"Kolam renang, Wi-Fi, parkir, resepsionis 24 jam, ruang tamu, mingguan/bulanan, perlengkapan BBQ, dan dapur.",,,http://www.azcarya.com/,1,1,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/detail?spec=04-08-2025.05-08-2025.1.1.HOTEL.3000010013393.Azcarya%20Villa%20Type%20Adjar.2&contexts=%7B%22accessCode%22%3A%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%225d971acb-f5f4-4ba0-ab82-4077bf628bcb%22%2C%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0fBdMybnr2KRJRUlyJKPnLyfwxXnYiRzoxM4HX9sDmt9%2FAm1AYn3MeGz8Xcpq5hCtgkoYhCABuc4UBUJdDpIzcBkjYFe7E9Hsd3uMKwzSkUl5pNkVNrbZlWauR9OJSMSOjT2kAb5PFnnUsj4yv%2BE8%2BETbkrW7tiHHxrLypqJc1IvlojraceyKrNRmvJY3C4ARNvmzpKB3IJycdCcd%2FTPv9xWiOtpx7Iqs1Ga8ljcLgBExRMjY4RH8ng%2Faj%2BIjo4bwp%2FnUKXTSeVIumnRcdMEOmBgk7uHPM1TB2FOf68h8g31rlS81%2FL314%2BEun2%2FX6YDWiNLAI570pDjkIGC%2BnLzxKIcobv2sM7J0Fdi71F%2BMaPuJZ%2F4BcR1dMJZnHguitAKG5nVPS7QTNpwFo0nsXf4YBYlJc%2FKJGLIg1FIl5ukBP%2B69KwznKn8C%2FmUlPZecFH6qztuwgueMJh9ZBAdZUyF5bbzsmfLCKjFY0CGq8UPdBUkMK%2FKllRbjT2kMb79GeMhm535mv0WuHIlwIJoCRiuNMQfNKkhSsCPNWxgjJFxai09xOr7KcQspSvMX5zMox4Ei70h8K1ksh3D%2BJZ%2BCnuzDQjuDjJj9Cwcx1NIu2b7JcoIqpspUNMHgvYwoI3ZglbboDCFyUoA3A5kejUQHhD6qLr9P9cmB8lnJPD57L%2BHY2TOfRTtwmywiobpOKlCk8ajI3kEEo0%2FKfGHa9%2BQXNnkkpaDeDusr9%2FkMVDSp1aqi2Kvuame0UnupydsqAaOQ%2BdoxR7y9lYiTUlU7qZDaAwgDCLpHNJWdQQ0E7Hip%2BEAHv8XpdpfaAqnnzJX6xewlKC17ffL5t1HdKQtVEwsrKcffjPDDcuCeYyIwtYjMP5LHiao0kSvAFuHEhp%2Fxrhwu8DvJ8e9X9lE7XpkZLuKSsHZ7PAcJ%2FJYIM2%2F9fBKqcy%2BrP7mnSlO7Xsjd5cFww1mFuWS4%2FR7niVgC%2Fxby1gvOvaJOrT%2Fps8AsZ5v3gwcsXTYlyv%2BVwgV6ZOG3zQUCHdA%2FEkJTwLDSrZUy7TZxVJFiHRiuom3tf7QYzQ4sLAOfXfEUMPlfJIR9CLuPEVXCCWW5LD8ss%2FSJhgOAOwpL9%2F%2FaTPAuvNADZBqHN2YzLB1%2BG6WkOQxXshVeY7XGpFm98E5cPDYq%2FDdCkUyeFRauEoYnEBlwgI8D0XpIJKemm5d1dV0TFRf0JIq92TkjGem3XKVnEegVvYtJcOKGLCiPdgdkzRSXj1jIJhYh4boQFg%2BhdDt37XSTe0J5lUu86Mef2xRGB%2FzCYN8i%2FnEHo2z%2FaSVrvWQhiH%22%7D&loginPromo=1&prevSearchId=1838323295697528262&mToken=TAQCctGFQAaPFS9fClyYDlr1JiDcHChc5ym2zQh8C9IbdkUYT2K2mI3SscJWe46tes9OZn6l5HE%2FoW5D4fpYcg%3D%3D&metasearchRateId=IDUsers,https://www.tiket.com/homes/indonesia/azcarya-villa-803001741159974593?hotelID=e729e643-f15b-421e-ad79-6847a52d7823&checkin=2025-08-04&checkout=2025-08-05&adult=2&country=ID&device=desktop&isAat=true&utm_source=google-hotel&utm_term=e729e643-f15b-421e-ad79-6847a52d7823&utm_medium=prf-ppc&utm_campaign=%5BMSA%5D-17283522910&utm_external=prf&gad_source=6&gad_campaignid=17283522910&gclid=Cj0KCQjwyvfDBhDYARIsAItzbZFYcY-vbpRupjCHctAl5D3benPbvcAwiN1fMqh_ddhfEbexgh-93voaAr0cEALw_wcB,,,,,,
288,Villa,Villa Belicia,"Jl. Imam Bonjol Atas Kav. 2 No. 20, 65314 Batu, Indonesia",-7.881699529,112.526732,81333479479,,4,4,"Seluruh tempat untuk Anda dengan luas 95 m², parkir gratis di tempat, layanan kamar, kamar keluarga, kamar bebas rokok, pemandangan, balkon, shower, dan teras.",,,,0,0,1,0,0,0,0,,,https://www.booking.com/hotel/id/belicia.id.html?aid=356980&label=gog235jc-1FCAsoaEIHYmVsaWNpYUgSWANoaIgBAZgBErgBF8gBDNgBAegBAfgBAogCAagCA7gCp8L8wwbAAgHSAiRmNDFiNWQ1MC0xM2I1LTQ0OTEtYTdlNS0yYjVkNzQ5OTI2ZDbYAgXgAgE&sid=d9fb750e82ba26206df3aba1d55fa397&dest_id=-2672159&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1753165514&srpvid=0ef22654efd10217&type=total&ucfs=1&,,,,,
289,Villa,Villa cherry Batu,"Jl. Cherry No. 146/147, Sisir, kec. batu, Batu, jawa timur, Indonesia",-7.893074823,112.5218458,,,3,6,,,,,0,0,0,0,1,0,0,,,,,https://id.trip.com/hotels/temas-hotel-detail-48583207/villa-cherry-batu-2-two-bedroom/,,,
290,Villa,VILLA CINDERELLA,"Jl. Bukit Panderman Hill, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.89069516,112.5223666,8123516370,,6,6,"Terdapat 4 kamar tidur (3 kamar AC dan 1 kamar non-AC), 2 kamar mandi dalam dan 1 kamar mandi luar, rooftop, kolam renang privat, karaoke, Wi-Fi, carport luas, CCTV keamanan 24 jam, dapur lengkap, mesin cuci, dan water heater.",,,,0,0,0,0,0,0,0,,,,,,,,
291,Villa,Villa ELANG Panderman View,"Jl. Bukit Panderman Hill, Sisir, Kec. Batu, Kabupaten Malang, Jawa Timur 65315",-7.890402059,112.5223027,8123516370,,8,10,"Kolam renang, Wi-Fi gratis, parkir gratis.",,,,0,1,0,1,0,0,0,,https://www.tiket.com/hotel/indonesia/villa-panderman-view-403001617079018907,,https://www.agoda.com/id-id/villa-panderman-view/hotel/malang-id.html?cid=1844104&ds=u1dmhICeeGKEQSgo,,,,
292,Villa,Villa Ijjooo....,"Jl. Manggis No.690, Sisir, Kec. Batu, Kabupaten Malang, Jawa Timur 65311",-7.893652182,112.5186142,82277887869,,4,4,,,https://www.instagram.com/villa_ijjooo/reel/C9AUbmwvLnO/,,0,0,0,0,0,0,0,,,,,,,,
293,Villa,Villa Imania,"Jl. Imam Bonjol Atas, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.881614736,112.5268405,81334069911,,3,3,"3 kamar mandi, 3 kamar tidur, dan water heater.",,,,0,0,0,0,0,0,0,,,,,,,,
294,Villa,Villa Pondok Bejo,"Jl. Terusan Bejo, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.867090959,112.5320242,8819660188,730.958,3,4,"shower, kulkas, TV, setrika, dishwasher, perlengkapan kamar mandi, kamar mandi pribadi, shared bathroom.",,,,1,0,0,0,1,0,0,https://www.traveloka.com/id-id/hotel/indonesia/villa-bejo-sharia-batu-9000000984238,,,,https://id.trip.com/hotels/batu-hotel-detail-11874994/pondok-bejo-homestay/,,,
295,Villa,VILLA PRIMADONA,"Jl. Bukit Panderman Hill, Temas, Kec. Batu, Kabupaten Malang, Jawa Timur 65316",-7.891220935,112.5243415,81331716292,,2,2,"Water heater, TV, halaman parkir, peralatan makan, peralatan dapur, kulkas, dan dispenser.",,,,0,0,0,0,0,0,0,,,,,,,,
296,Villa,VILLA ROCKY 106 ,"Jl. Cherry, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.8924682,112.521759,85100293817,,4,8,"Ruang tamu, ruang keluarga, dapur, gazebo, taman, playground, mini kolam renang, dan parkir luas.",,https://www.instagram.com/p/BpJYR69FpEq/?utm_source=ig_web_button_share_sheet,,0,0,0,0,0,0,0,,,,,,,,
297,Villa,VILLA YOUNNA,"Jl. Abdul Gani Atas, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.88184893,112.5223471,81235345554,,4,8,"Wi-Fi, parkir, ruang tamu.",,https://www.instagram.com/reel/CxM5RTgJoaE/?utm_source=ig_web_button_share_sheet,,0,1,0,0,0,0,0,,http://tiket.com/homes/indonesia/villa-youmna-606001687759827221,,,,,,
298,Villa,Zayn villa Homestay syariah,"kantor BNN, Jl. Sutan Hasan Halim Gg belakang, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.870855557,112.5352573,85961156368,,3,3,"taman, teras, semua ruang bebas rokok, layanan internet, Wi-Fi",,https://www.airpaz.com/id/hotel/zayn-villa-homestay-syariah-kota-batu.5536271 ,,0,0,0,0,0,0,0,,,,,,,,
299,Villa,CALISTA BATU VILLA,"Perum Metro Indah Regency, Jl. Metro Kav A11, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.861165317,112.5223741,85271822969,,3,3,"pemutar DVD, dapur kecil, lemari es, pancuran, TV, ruang keluarga, alat pemanas, teras.",,,,1,0,0,1,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/villa-calista-batu-9000000929025,,,https://www.agoda.com/id-id/unnamed-property/hotel/malang-id.html?cid=1844104&ds=nYqA7R4CkUDd2MhY,,,,
300,Villa,HANYOMI VILLA,"Villa kencana apel Jl. Abdul Gani Atas No.D2, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.885165171,112.5141952,81553198484,,6,6,"Wi-Fi gratis, parkir gratis, kolam renang luar ruangan, AC, ramah hewan peliharaan, restoran, dapur di beberapa kamar, antar-jemput bandara, pusat kebugaran.",,,,1,1,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/villa-hanyomi-batu-by-handi---six-bedroom-villa-3000020013561,https://www.tiket.com/homes/indonesia/villa-hanyomi-310001603224856275,,,,,,
301,Villa,KAWEBE 3 VILLA,"Kompleks Villa Batu Permai, Jalan Raya Songgoriti, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.8667785,112.4915539,85259013999,2.500.000,5,5,"Wi-Fi, parkir, tiket CLEAN, AC, resepsionis 24 jam.",,,,1,1,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/villa-kawebe-3000020019452,https://www.tiket.com/homes/indonesia/villa-kawebe-302001580793314071,,,,,,
302,Villa,KIMBER VILLA ,"Jl. Abdul Gani Atas III No.4, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.880982337,112.5203774,,,4,4,,,,,0,0,0,0,0,0,0,,,,,,,,
303,Villa,NATALIA VILLA ,"Jl. Bukit Panderman Hill No.B7, Temas, Kec. Batu, Kabupaten Malang, Jawa Timur 65315",-7.891414207,112.5243732,81331716292,,3,3,,,,,0,0,0,0,0,0,0,,,,,,,,
304,Villa,PANDERMAN INDAH SUHADI VILLA ,"Jl. Abdul Gani Atas No.9, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.886386793,112.5144864,81216962800,263.200 - 817.779,24,24,"ramah hewan peliharaan, ramah anak, restoran, antar-jemput bandara, pusat kebugaran.",,,"http://www.villapandermanindah.com/ , https://book-directonline.com/properties/villapandermanindahdirect/about?locale=id&items[0][adults]=2&items[0][children]=0&items[0][infants]=0&currency=IDR&checkInDate=2025-08-12&checkOutDate=2025-08-13&trackPage=yes",1,1,1,1,0,0,0,https://www.traveloka.com/id-id/hotel/detail?spec=12-08-2025.13-08-2025.1.1.HOTEL.3000020000167.Villa%20Panderman%20Indah.2&contexts=%7B%22accessCode%22%3A%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%2234c638f1-454f-43f7-9f38-031f6b6d76e6%22%2C%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU6u0YYPJ5r8SDvn1XpJMHcliHHNbXEfJjsvl7b5mKssvfwxXnYiRzoxM4HX9sDmt9%2FAm1AYn3MeGz8Xcpq5hCtgkoYhCABuc4UBUJdDpIzcBkjYFe7E9Hsd3uMKwzSkUl5pNkVNrbZlWauR9OJSMSOgTUF8uPIIQL0rCSb9XNHrUBuEg7KIpmOhinxZjLaw6jI%2BbdPKyeEcnUCrwiPsukDU4xJaQCNZd7Dm9H%2BzKz3SoHlBcSNHFk%2B6M%2Bed81rVbweEHGIhg0KJ7gZAJpw17ItAcEtGPm1fxqcNnBgMR8yyWsqLVLiVkZp%2FG52AlJ1henblS81%2FL314%2BEun2%2FX6YDWiyFsPD2x3QEcM8llUfiHL8cobv2sM7J0Fdi71F%2BMaPuJZ%2F4BcR1dMJZnHguitAKG4sPX4lQXx3WuS3pDmvHr6TmEAQvSMnVoIA9pZMtQ8Ze2IPhCfCtOOsCfUdg4%2FLb1ma6RjhZ%2B%2F6QV25zuEEdvqmefho0o7KgbsmK2jlIeR2OjRtcdHHo%2FAWwEPDHg90N1R9O21BdVMumhKJ1LZWTYhAqtovf7l7Wh6O7acT8Ie56zkjUbMpMwoD8bDdfSrNvYejJhdEEziI4Xl3iRJYHk49zVKWfYDUVqNo%2FAall9xaE%2BBdh9sK%2FhDbQNzrF0n6st1UzG%2FUAvOSY%2FRabjp%2FxJgSxfH2bKUpSjEuA6nReUpwng5lt77VApYSiZWlKrVeS927E49qP%2F8fATyH2xNcPCvYlfxQK1kTlJUI3DHN0EvwNDCmFYRHIaL9k1o31jsNJ8ZdRIxAkB%2FTzC2x4qzSPHp2d5pQ5%2BHw1J1TK6E5FeoT6T8AVvZ9qLJTDwbqb88hTw9Ywlx0XWa8wDnyygtf7Crmp%2Fc6G6mL9eWogIEjTUT%2BvxdmjA0pqNs%2Fp6%2F2UetIeMx%2B0ACFTWJVhwkR%2By0sft0uKhbuK%2FcARcRAAI8Iaf2%2Bxn9RY%2Bt472dLHHj0HP0Rvh3v5l6xeGN%2FwJHUV96%2BJDyvLOsg%2BtVMwgdLBQwCFoUNCCsLZYj3TjXAVbJ8awU%2FmDAi9KPBELH76D%2FbZWE3ybF3BpbqzhBe2QebHI2LU0JPyWVz0rpvEv6EWvkkZ4rXXXZETKF%2BWtkTq7WP2xt7dVLXkjYFe7E9Hsd3uMKwzSkUl1TQPy7L0IcQO%2FjXM28tbBc2J%2ByuUietFuQmH0%2FNZgLEBJiz%2FkLLIDY2UyHMEiXQJhq2EZIH0HjNxWh0rTSTHL3kR%2BHXMDLOn9XgGZtk8%2F5ECHBikUyR658EMrjfcLPYmGjbEiQUMjap199X9Dwp20w5iYd%2B2kOQ76p0DVa1E9WH2h9IiyBfd6jHiVmwG82oY8XEBK8wkzy%2Bv2MIYB5e6qKsSeEMxlTUpu%2B6YQZMjW9n%22%7D&loginPromo=1&prevSearchId=1840226705128582036&mToken=mHqtAOJNoS7yL0kTBPSyV%2BuzKL%2BR8uNBTe5KtJZbanXAan7toGK3mKhJBZ7FJ3kyNJtzIrZHIb%2FDbhk1uT7Skg%3D%3D&metasearchRateId=IDUsers,https://www.tiket.com/hotel/indonesia/villa-panderman-indah-108001534490366897?hotelID=e34c8318-e2af-4dca-a2b5-f1a9195f3dcf&checkin=2025-08-12&checkout=2025-08-13&adult=2&country=ID&device=desktop&isAat=true&utm_source=google-hotel&utm_term=e34c8318-e2af-4dca-a2b5-f1a9195f3dcf&utm_medium=prf-ppc&utm_campaign=%5BMSA%5D-21472895668&utm_external=prf&gad_source=1&gad_campaignid=21472895668&gclid=Cj0KCQjwqebEBhD9ARIsAFZMbfwHYo9ofvCUW0OLU3K6534HJgu64td0DVd_9h2aDTYp2OxDngfdU-0aAjWWEALw_wcB,https://www.booking.com/hotel/id/panderman-indah.id.html?aid=1893449&label=metagha-link-LUID-hotel-2374947_dev-desktop_los-1_bw-0_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-publicNe_aud-0_gacid-21404703723_mcid-33_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20250812_ppt-Tag_lp-2360_r-6741511384138570959&sid=233728113668e99909dd2ab41b784bea&all_sr_blocks=237494701_0_2_1_0&checkin=2025-08-12&checkout=2025-08-13&dest_id=2374947&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=237494701_0_2_1_0&hpos=1&matching_block_id=237494701_0_2_1_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=237494701_0_2_1_0__23054108&srepoch=1754976970&srpvid=a8c82758053205f2&type=total&ucfs=1&,https://www.agoda.com/id-id/villa-panderman-indah_2/hotel/malang-id.html?countryId=192&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-08-12&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=IDR&isFreeOccSearch=false&los=1&searchrequestid=c7cb9aed-02c8-4fc6-9343-e72221bba886&ds=h19A2r%2BIpw2ZhN7w,,,,
305,Villa,Permata Villa 2,"Jl. Abdul Gani Atas, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur",-7.884734188,112.5136943,81234019549,,7,14,,,https://www.instagram.com/permata.villa/reels/,,0,0,0,0,0,0,0,,,,,,,,
306,Villa,PERMATA VILLA I,"Jl. Abdul Gani Atas Komplek Villa Kencana Apel No.D3, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur",-7.88500157,112.5141671,81234019549,,7,14,"Wi-Fi, parkir, kolam renang privat, tiket CLEAN, ruang tamu, perlengkapan BBQ, dapur, teras atau balkon.",,https://www.instagram.com/permata.villa/reels//,,0,1,0,0,1,0,0,,https://www.tiket.com/homes/indonesia/permata-villa-1-505001652336129251,,,https://id.trip.com/hotels/batu-sub-district-hotel-detail-8546937/permata-villa-1/,,,
307,Villa,Villa Puncak - Panderman view,"Jalan Bukit Panderman Hill, Oro-Oro Ombo, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65316",-7.890648827,112.5210726,8123516370,,8,8,"Wi-Fi, parkir gratis, kolam renang luar ruangan, AC, ramah hewan peliharaan, ramah anak, restoran, antar-jemput bandara, pusat kebugaran.",,,,1,0,0,1,1,0,0,https://www.traveloka.com/id-id/hotel/indonesia/villa-panderman-view-9000000971433,,,https://www.agoda.com/id-id/villa-panderman-view/hotel/malang-id.html?cid=1844104&ds=g1Em2l7RRH6Z16R6,https://id.trip.com/hotels/batu-sub-district-hotel-detail-8545658/villa-puncak-panderman-view/,,,
308,Villa,SAHAR BACKPACKER ,"Jalan Moch Sahar No.10 Gang III, Ngaglik, Batu, kota batu, jawa timur 65314",-7.875763607,112.5242676,62822-5781-8987,59.884 - 71.747,4,4,"Wi-Fi gratis, sarapan, kolam renang, AC, ramah hewan peliharaan, antar-jemput bandara, pusat kebugaran.",,https://www.instagram.com/saharbackpackerhostel/,,1,1,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/sahar-backpacker-3000010040226?spec=29-11-2023.30-11-2023.1.1.HOTEL.3000010040226.Sahar+Backpacker.1&contexts=%7B%22sourceHotelDetail%22%3A%22SHARE_BUTTON%22%7D&force-app=false,https://www.tiket.com/hotel/indonesia/sahar-backpacker-108001534519631994?hotelID=a2b33821-65aa-44d0-83de-acc5424798be&checkin=2025-08-04&checkout=2025-08-05&adult=2&country=ID&device=desktop&isAat=true&utm_source=google-hotel&utm_term=a2b33821-65aa-44d0-83de-acc5424798be&utm_medium=prf-ppc&utm_campaign=%5BMSA%5D-21472895668&utm_external=prf&gad_source=6&gad_campaignid=21472895668,,,,,,
309,Villa,The Serenity hills Villa,"Kompleks Villa Safira, Jl. Abdul Gani Atas No.Kav.19, Ngaglik, Kec. Batu, Malang, Jawa Timur 65311",-7.882421529,112.5201395,85236390172,,4,4," bathtub, lemari es, TV, shower, microwave, dapur kecil, TV kabel, kamar keluarga, area merokok, AC, teras, alat pemanas, kolam renang, kolam renang luar ruangan, barbeque, karaoke, Wi-Fi gratis",,,,1,0,0,0,0,0,0,https://www.traveloka.com/en-sg/hotel/indonesia/the-serenity-hills-villa-9000000984754,,,,,,,
310,Villa,The Serenity Hills Villa 2,"Jl. Abdul Gani Atas Kompleks Villa Safira No.Kav.21, Ngaglik, Kec. Batu, Malang, Jawa Timur 65311",-7.885691672,112.5184803,85236390172,,4,4,"ruang keluarga, AC, teras, alat pemanas, teras rooftop, kolam renang, TV, microwave, dapur kecil, TV kabel, Wi-Fi gratis, karaoke, Wi-Fi di area umum, bilyar",,https://www.instagram.com/theserenityhills/?hl=en,,1,0,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/the-serenity-hills-villa-2-9000001152724,,,,,,,
311,Villa,Smart Villas Batu,"Jl. Abdul Rahman Gg. V No.7, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.872357686,112.5224028,8125222323,,6,9,"parkir, AC.",,https://www.instagram.com/smartvillasbatu/?hl=id,,0,1,0,0,0,0,0,,https://www.tiket.com/homes/indonesia/smart-villa-302001582171568201,,,,,,
312,Villa,VILA ASRI NGAGLIK ,"Ngaglik, Batu, kota batu, jawa timur 65311",-7.885091903,112.5169244,81336413649,198.842 - 225.000,9,9,"TV kabel, lemari es, pancuran, resepsionis, resepsionis 24 jam, keamanan 24 jam, area parkir, Wi-Fi di area umum, Wi-Fi gratis, bebas rokok",,,https://villaasri-bke.zoombookdirect.com/search/2025-08-12/2025-08-13/rooms/1/adults/2,1,0,1,1,1,0,0,https://www.traveloka.com/id-id/hotel/indonesia/villa-asri-9000000924913,,https://www.booking.com/hotel/id/villa-asri-kota-batu.id.html?aid=1893449&label=metagha-link-LUID-hotel-6516923_dev-desktop_los-1_bw-27_dow-Monday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-21404703723_mcid-50_bc-AGNwuw_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20250908_ppt-CgB_lp-2360_r-12883104033512963040&sid=233728113668e99909dd2ab41b784bea&all_sr_blocks=651692301_266155322_2_0_0&checkin=2025-09-08&checkout=2025-09-09&dest_id=6516923&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=651692301_266155322_2_0_0&hpos=1&matching_block_id=651692301_266155322_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=651692301_266155322_2_0_0__20475000&srepoch=1754977428&srpvid=1f8e283f543405fd&type=total&ucfs=1&,https://www.agoda.com/id-id/villa-asri-h15918485/hotel/malang-id.html?countryId=192&finalPriceView=1&isShowMobileAppPrice=false&cid=1918349&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-09-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=IDR&isFreeOccSearch=false&los=1&searchrequestid=35275272-e66a-4b20-8c58-8d2abd3c91c2&ds=t7XV%2BXkJRhdoPoFt,https://id.trip.com/hotels/batu-sub-district-hotel-detail-72844462/villa-asri/?cityId=144380&checkIn=2025-09-08&checkOut=2025-09-09&adult=2&children=0&subStamp=3001547&crn=1&ages=&travelpurpose=0&curr=IDR&fgt=1&hasAidInUrl=true&mincurr=IDR&minprice=222422.00&mproom=1080017093&link=title&hoteluniquekey=H4sIAAAAAAAA_-OK4GKSYBJi4mCU8uM42vi_iUWIy9DA1NLC0MDAwMhgC7fF9qwAjhmM6zrvKa1gZNzByHSRkQEILqzjcHwIZm1Q43Z8wbizYc8WxgUsjAtZQWIO9y84SPH4ZoQ6VVX4mQZlBlYqMGqcnfj6CJsHYxCbgauZqaNblAwXs6dLkKDntIMdT5_a2EuBeIowXhJrap6up0tGl3AXI5MH4ypGhk-M_MgGxhsaAwBGacyjvAAAAA&subChannel=&masterhotelid_tracelogid=84555a950af342fab62a196ddf3b4941&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1%7E17%7E1*80%7C2%7C0%7E80%7E2*19%7C144380%7E19%7E144380&hotelType=meta&trip_sub1=08_09_2025_1_localuniversal_72844462_ID_desktop_default___0_0-LANG_ID_EN-landing&display=incavg&locale=en-ID,,,
313,Villa,VILA MOUNTVIEW,"Jl. Abdul Gani Atas Komplek Villa Kencana Apel D6-D7, Ngaglik, Batu, Kab. Malang, jawa timur 65311",-7.884919093,112.5139794,. 085748415839/08121626500,,6,6,"Kolam renang privat, water heater, Wi-Fi, TV, karaoke, rooftop, halaman parkir, peralatan makan, peralatan dapur, kulkas, dispenser, rice cooker, alat barbeque.",,https://www.instagram.com/batu_mountview_villa/?hl=en,,0,1,0,0,0,0,0,,https://www.tiket.com/homes/indonesia/batu-mountview-villa-311001604556203208,,,,,,
314,Villa,Agro Indah Villa,"Jl. Abdul Gani Atas No.25, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.884234715,112.5191241,81333226640,,14,14,,,,https://villaagroindah.com/,0,0,0,0,1,0,0,,,,,https://id.trip.com/hotels/batu-sub-district-hotel-detail-48550213/spacious-place-at-villa-agro-indah-6br/,,,
315,Villa,VILLA ARRAYYAN batu,"Jl. Abdul Gani Atas No.B-00, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.888795219,112.5178486,81292025758,,2,2,"kamar keluarga, pemanas ruangan, kamar bebas rokok, kulkas, shower, TV",,,,1,0,0,0,0,0,0,https://www.traveloka.com/en-id/hotel/indonesia/arrayan-executive-village-9000003313788,,,,,,,
316,Villa,VILLA CELEBRITIES ,"Panderman Hill, Jl. Jeruk I No.DD 549, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.891434001,112.5163111,81615435009,,5,5,,,,,0,0,0,0,0,0,0,,,,,,,,
317,Villa,VILLA EDELWEIS,"Jl. Abdul Gani Atas Perum Agro ( Kusuma Estate No.2b, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.881824114,112.5198912,85755553306,650.000 - 6.500.000,3,3,"Wi-Fi, ruang tamu, dapur, perlengkapan BBQ, TV, kulkas, smart TV, tiga kamar tidur, dua kamar mandi, water heater.",,,,0,1,0,0,0,0,0,,https://www.tiket.com/homes/indonesia/villa-edelweis-2b-kusuma-estate-kwb-512001670315011357,,,,,,
